data_size,model_size,train_loss,eval_loss,compute
780672,2,0.015465915,0.047086375,3122688
793472,2,0.071369119,0.04468553,3173888
806272,2,0.034879588,0.041878137,3225088
819072,2,0.026170332,0.036612335,3276288
831872,2,0.015766717,0.040695615,3327488
844672,2,0.006206607,0.040437781,3378688
857472,2,0.008057766,0.04298439,3429888
870272,2,0.024319261,0.03923316,3481088
883072,2,0.006788602,0.038315908,3532288
895872,2,0.030014547,0.039765832,3583488
908672,2,0.018054228,0.035961913,3634688
921472,2,0.014593652,0.039786634,3685888
934272,2,0.003136339,0.041138452,3737088
947072,2,0.001066925,0.039167919,3788288
959872,2,0.030542152,0.048409475,3839488
972672,2,0.03444929,0.043281138,3890688
985472,2,0.077783346,0.045883889,3941888
998272,2,0.012124031,0.040690406,3993088
1011072,2,0.016201284,0.047151698,4044288
1023872,2,0.017906908,0.045912121,4095488
1036672,2,0.000810856,0.042031155,4146688
1049472,2,0.00258579,0.041614895,4197888
1062272,2,0.001148898,0.044235867,4249088
1075072,2,0.00074699,0.049295794,4300288
1087872,2,0.002810587,0.039946485,4351488
1100672,2,0.003023209,0.042602354,4402688
1113472,2,0.005221667,0.044069185,4453888
1126272,2,0.007592882,0.045147714,4505088
1139072,2,0.013532839,0.044500059,4556288
1151872,2,0.051643122,0.044248411,4607488
1164672,2,0.007510503,0.040881619,4658688
1177472,2,0.003708408,0.050158956,4709888
1190272,2,0.039795745,0.045477185,4761088
1203072,2,0.007494681,0.049312836,4812288
1215872,2,0.00088566,0.046172376,4863488
1228672,2,0.075579442,0.046978882,4914688
1241472,2,0.013543161,0.059761911,4965888
1254272,2,0.002562885,0.045423046,5017088
1267072,2,0.007875095,0.048289224,5068288
1279872,2,0.013713399,0.042096876,5119488
1292672,2,0.012913868,0.049826076,5170688
1305472,2,0.002274592,0.046744409,5221888
1318272,2,0.003396116,0.048152475,5273088
1331072,2,0.00205729,0.060208599,5324288
1343872,2,0.000848554,0.04767743,5375488
1356672,2,0.00636971,0.046818091,5426688
1369472,2,0.015968742,0.045879724,5477888
1382272,2,0.003419139,0.047069971,5529088
1395072,2,0.011810881,0.045321141,5580288
1407872,2,0.000241878,0.047315728,5631488
1420672,2,0.000771458,0.046006005,5682688
1433472,2,0.022292813,0.049105267,5733888
1446272,2,0.001877845,0.045033053,5785088
1459072,2,0.002868911,0.044077967,5836288
1471872,2,0.01754549,0.04349338,5887488
1484672,2,0.048446115,0.043937168,5938688
1497472,2,0.023609897,0.043769419,5989888
1510272,2,0.000779546,0.044550971,6041088
1523072,2,0.001669646,0.048237178,6092288
1535872,2,0.018070778,0.051386253,6143488
1548672,2,0.004683507,0.051955681,6194688
1561472,2,0.004354549,0.042724238,6245888
1574272,2,0.030834265,0.045609151,6297088
1587072,2,0.020260619,0.047039185,6348288
1599872,2,0.017890323,0.050260735,6399488
1612672,2,0.002078601,0.048345347,6450688
1625472,2,0.004242387,0.041165573,6501888
1638272,2,0.009374011,0.045853926,6553088
1651072,2,0.020947177,0.046622849,6604288
1663872,2,0.013094179,0.046876256,6655488
1676672,2,0.033190675,0.046751513,6706688
1689472,2,0.002812522,0.058735386,6757888
1702272,2,0.000647929,0.049232778,6809088
1715072,2,0.003272838,0.047789883,6860288
1727872,2,0.021643884,0.053257142,6911488
1740672,2,0.00018312,0.043047536,6962688
1753472,2,0.004807358,0.044721733,7013888
1766272,2,0.005638972,0.047562181,7065088
1779072,2,0.001455141,0.04818571,7116288
1791872,2,0.001956197,0.045492244,7167488
1804672,2,0.0063969,0.047228976,7218688
1817472,2,0.001275631,0.045102853,7269888
1830272,2,0.002779528,0.047811569,7321088
1843072,2,0.000701729,0.047053544,7372288
1855872,2,5.02E-05,0.046586292,7423488
1868672,2,0.001169674,0.044105803,7474688
1881472,2,0.012153494,0.052458843,7525888
1894272,2,0.010027383,0.04675702,7577088
1907072,2,0.004966256,0.048343517,7628288
1919872,2,0.00977976,0.044399417,7679488
12672,2.828427125,0.05050455,0.093322145,101376
25472,2.828427125,0.091742173,0.095765532,203776
38272,2.828427125,0.063385427,0.072403598,306176
51072,2.828427125,0.074114926,0.070865389,408576
63872,2.828427125,0.012225879,0.052719122,510976
76672,2.828427125,0.075012639,0.048299615,613376
89472,2.828427125,0.067855291,0.056113495,715776
102272,2.828427125,0.043425512,0.058908193,818176
115072,2.828427125,0.036148425,0.054003926,920576
127872,2.828427125,0.03870352,0.048975477,1022976
140672,2.828427125,0.053902075,0.051841414,1125376
153472,2.828427125,0.080550283,0.052560009,1227776
166272,2.828427125,0.058263555,0.044114315,1330176
179072,2.828427125,0.035022695,0.042983824,1432576
191872,2.828427125,0.087630004,0.054413365,1534976
204672,2.828427125,0.028050065,0.044079749,1637376
217472,2.828427125,0.021900287,0.040194582,1739776
230272,2.828427125,0.010012784,0.036001231,1842176
243072,2.828427125,0.038576249,0.045896772,1944576
255872,2.828427125,0.006352607,0.051940638,2046976
268672,2.828427125,0.015863303,0.042337518,2149376
281472,2.828427125,0.00992395,0.039689575,2251776
294272,2.828427125,0.025126338,0.050075304,2354176
307072,2.828427125,0.020693364,0.036621412,2456576
319872,2.828427125,0.044553161,0.036803275,2558976
332672,2.828427125,0.024976559,0.039330047,2661376
345472,2.828427125,0.007970979,0.035743925,2763776
358272,2.828427125,0.041529845,0.037641322,2866176
371072,2.828427125,0.014017764,0.040017339,2968576
383872,2.828427125,0.012605645,0.039844556,3070976
396672,2.828427125,0.024326917,0.043739141,3173376
409472,2.828427125,0.004797069,0.036001598,3275776
422272,2.828427125,0.01052394,0.042160608,3378176
435072,2.828427125,0.046644155,0.033669998,3480576
447872,2.828427125,0.009046804,0.048509756,3582976
460672,2.828427125,0.047746509,0.037543275,3685376
473472,2.828427125,0.002831664,0.032648292,3787776
486272,2.828427125,0.047440078,0.04078887,3890176
499072,2.828427125,0.025683409,0.04324882,3992576
511872,2.828427125,0.015644321,0.037086712,4094976
524672,2.828427125,0.002156945,0.033455297,4197376
537472,2.828427125,0.027657261,0.037134964,4299776
550272,2.828427125,0.005508259,0.034325221,4402176
563072,2.828427125,0.077477179,0.035858744,4504576
575872,2.828427125,0.005726164,0.040551392,4606976
588672,2.828427125,0.012371773,0.036892025,4709376
601472,2.828427125,0.020702045,0.039404737,4811776
614272,2.828427125,0.003633592,0.040003195,4914176
627072,2.828427125,0.051078849,0.036917318,5016576
639872,2.828427125,0.000255403,0.037650349,5118976
652672,2.828427125,0.009419642,0.040344182,5221376
665472,2.828427125,0.006336499,0.038585213,5323776
678272,2.828427125,0.005722777,0.036552614,5426176
691072,2.828427125,0.053261496,0.036303024,5528576
703872,2.828427125,0.003686183,0.039059746,5630976
716672,2.828427125,0.011735588,0.039335411,5733376
729472,2.828427125,0.010523075,0.039661295,5835776
742272,2.828427125,0.000793639,0.038656873,5938176
755072,2.828427125,0.006702566,0.038750419,6040576
767872,2.828427125,0.000940616,0.040179441,6142976
780672,2.828427125,0.009789892,0.043065254,6245376
793472,2.828427125,0.001226813,0.03869612,6347776
806272,2.828427125,0.000653772,0.038489371,6450176
819072,2.828427125,0.013333283,0.043101393,6552576
831872,2.828427125,0.004557047,0.04332567,6654976
844672,2.828427125,0.055022124,0.036434742,6757376
857472,2.828427125,0.005277685,0.037593959,6859776
870272,2.828427125,0.001041663,0.036274704,6962176
883072,2.828427125,0.002565358,0.041441713,7064576
895872,2.828427125,0.020693894,0.036994772,7166976
908672,2.828427125,0.000373751,0.037736159,7269376
921472,2.828427125,0.006892291,0.038733094,7371776
934272,2.828427125,0.002991577,0.043506663,7474176
947072,2.828427125,0.048286565,0.037082785,7576576
959872,2.828427125,0.009356325,0.035822668,7678976
972672,2.828427125,0.001518161,0.038448057,7781376
985472,2.828427125,0.001448236,0.041343463,7883776
998272,2.828427125,0.050784439,0.036036433,7986176
1011072,2.828427125,0.000902442,0.038439802,8088576
1023872,2.828427125,0.007524228,0.035285301,8190976
1036672,2.828427125,0.000119601,0.037669839,8293376
1049472,2.828427125,0.001434566,0.040370283,8395776
1062272,2.828427125,0.007447875,0.040060581,8498176
1075072,2.828427125,0.001010073,0.041372209,8600576
1087872,2.828427125,0.000625286,0.039882839,8702976
1100672,2.828427125,0.00498474,0.036192224,8805376
1113472,2.828427125,0.002712045,0.043190167,8907776
1126272,2.828427125,0.001774452,0.042771243,9010176
1139072,2.828427125,0.000522955,0.03416228,9112576
1151872,2.828427125,5.99E-05,0.043518285,9214976
1164672,2.828427125,0.00197144,0.042736763,9317376
1177472,2.828427125,0.006865815,0.04242016,9419776
1190272,2.828427125,0.002695658,0.037988718,9522176
1203072,2.828427125,0.032930497,0.040952636,9624576
1215872,2.828427125,0.004736907,0.042055793,9726976
1228672,2.828427125,0.000105206,0.04779011,9829376
1241472,2.828427125,0.001371875,0.045728175,9931776
1254272,2.828427125,0.000995762,0.043337888,10034176
1267072,2.828427125,0.005664027,0.041661804,10136576
1279872,2.828427125,0.003401108,0.047062319,10238976
1292672,2.828427125,0.005388338,0.049290857,10341376
1305472,2.828427125,0.001642848,0.042065176,10443776
1318272,2.828427125,0.000115694,0.043494127,10546176
1331072,2.828427125,0.002693405,0.041070282,10648576
1343872,2.828427125,0.00280544,0.05324109,10750976
1356672,2.828427125,0.002556717,0.045818582,10853376
1369472,2.828427125,0.02404446,0.040119583,10955776
1382272,2.828427125,0.003242737,0.039424533,11058176
1395072,2.828427125,0.001710898,0.048392483,11160576
1407872,2.828427125,0.003041179,0.043910101,11262976
1420672,2.828427125,0.014885988,0.048601113,11365376
1433472,2.828427125,0.004449491,0.048383984,11467776
1446272,2.828427125,0.000431245,0.045616209,11570176
1459072,2.828427125,0.034019444,0.048829979,11672576
1471872,2.828427125,0.000769429,0.05191337,11774976
1484672,2.828427125,0.004171024,0.049252875,11877376
1497472,2.828427125,0.01651917,0.057628696,11979776
1510272,2.828427125,0.009057059,0.052428217,12082176
1523072,2.828427125,0.0004027,0.055901939,12184576
1535872,2.828427125,0.002008745,0.046165003,12286976
1548672,2.828427125,0.003893998,0.043584693,12389376
1561472,2.828427125,0.000340325,0.044864295,12491776
1574272,2.828427125,0.006231286,0.047476241,12594176
1587072,2.828427125,0.004510375,0.044639785,12696576
1599872,2.828427125,0.005068596,0.04863974,12798976
1612672,2.828427125,0.000350047,0.044520695,12901376
1625472,2.828427125,0.000933299,0.045185915,13003776
1638272,2.828427125,0.009971828,0.052381566,13106176
1651072,2.828427125,0.000271624,0.044037086,13208576
1663872,2.828427125,0.001077518,0.044983735,13310976
1676672,2.828427125,0.00987569,0.045597581,13413376
1689472,2.828427125,0.005118406,0.050515956,13515776
1702272,2.828427125,0.000296216,0.049112691,13618176
1715072,2.828427125,0.01444774,0.047322354,13720576
1727872,2.828427125,0.009924883,0.05665257,13822976
1740672,2.828427125,0.001472643,0.045052465,13925376
1753472,2.828427125,0.000416555,0.058684437,14027776
1766272,2.828427125,0.000503047,0.054444815,14130176
1779072,2.828427125,0.000648162,0.050872938,14232576
1791872,2.828427125,0.000188987,0.049260942,14334976
1804672,2.828427125,0.001063291,0.050637924,14437376
1817472,2.828427125,0.000387858,0.044821763,14539776
1830272,2.828427125,0.000586308,0.045715793,14642176
1843072,2.828427125,0.000933712,0.048425607,14744576
1855872,2.828427125,0.025919883,0.047040155,14846976
1868672,2.828427125,0.003956093,0.046335928,14949376
1881472,2.828427125,6.93E-05,0.049733393,15051776
1894272,2.828427125,0.029053098,0.047498136,15154176
1907072,2.828427125,0.000374032,0.051286512,15256576
1919872,2.828427125,0.027022434,0.043186647,15358976
12672,4,0.106855758,0.105238782,202752
25472,4,0.12060459,0.083542571,407552
38272,4,0.094346844,0.061664599,612352
51072,4,0.004917999,0.056622562,817152
63872,4,0.054518472,0.061922396,1021952
76672,4,0.071162172,0.051468578,1226752
89472,4,0.022291657,0.06538895,1431552
102272,4,0.033703484,0.061857413,1636352
115072,4,0.021381244,0.044514177,1841152
127872,4,0.010245531,0.058208089,2045952
140672,4,0.044273015,0.041092545,2250752
153472,4,0.016307514,0.038876436,2455552
166272,4,0.026725095,0.042679555,2660352
179072,4,0.017014885,0.041897016,2865152
191872,4,0.01541219,0.047941945,3069952
204672,4,0.010552442,0.032839227,3274752
217472,4,0.054672129,0.033496668,3479552
230272,4,0.014215838,0.035743914,3684352
243072,4,0.015909398,0.034921136,3889152
255872,4,0.017459933,0.041255207,4093952
268672,4,0.008394317,0.035825924,4298752
281472,4,0.006045815,0.045797073,4503552
294272,4,0.031724226,0.036267264,4708352
307072,4,0.013500153,0.032868489,4913152
319872,4,0.00077915,0.030907395,5117952
332672,4,0.028158668,0.030896602,5322752
345472,4,0.022702409,0.0333111,5527552
358272,4,0.006335365,0.032395527,5732352
371072,4,0.007859577,0.038248525,5937152
383872,4,0.001737942,0.033581584,6141952
396672,4,0.002856862,0.034880464,6346752
409472,4,0.007978109,0.029858294,6551552
422272,4,0.003122948,0.032126511,6756352
435072,4,0.014561445,0.039912786,6961152
447872,4,0.004726854,0.04158652,7165952
460672,4,0.010539457,0.036583697,7370752
473472,4,0.00277885,0.039855821,7575552
486272,4,0.021407727,0.034803088,7780352
499072,4,0.085109085,0.040316627,7985152
511872,4,0.004309403,0.034017527,8189952
524672,4,0.017757768,0.037056262,8394752
537472,4,0.026049919,0.032198162,8599552
550272,4,0.045442857,0.039372699,8804352
563072,4,0.029195385,0.03309438,9009152
575872,4,0.001009048,0.030699587,9213952
588672,4,0.000336315,0.032366491,9418752
601472,4,0.013455635,0.037837796,9623552
614272,4,0.000965069,0.03006073,9828352
627072,4,0.009853253,0.035601019,10033152
639872,4,0.005252041,0.037211895,10237952
652672,4,0.000741447,0.035819941,10442752
665472,4,0.01175529,0.032798529,10647552
678272,4,0.000172368,0.043887683,10852352
691072,4,0.006181335,0.046212926,11057152
703872,4,0.0159723,0.043215509,11261952
716672,4,0.020592997,0.035350626,11466752
729472,4,0.002076808,0.041544629,11671552
742272,4,0.000589228,0.034351597,11876352
755072,4,0.000241465,0.038898766,12081152
767872,4,0.020470189,0.036438022,12285952
780672,4,0.016892141,0.034723857,12490752
793472,4,0.021025557,0.040960887,12695552
806272,4,0.00168405,0.036250161,12900352
819072,4,0.003589139,0.037707961,13105152
831872,4,0.003212252,0.037111039,13309952
844672,4,0.059387885,0.040857885,13514752
857472,4,8.20E-05,0.033068438,13719552
870272,4,0.022743603,0.040663331,13924352
883072,4,0.000907425,0.04057972,14129152
895872,4,0.00364734,0.045143043,14333952
908672,4,0.000379539,0.033286449,14538752
921472,4,0.015803894,0.035978043,14743552
934272,4,0.037055064,0.044029994,14948352
947072,4,0.009771154,0.042509788,15153152
959872,4,0.024857655,0.038499972,15357952
972672,4,0.019679815,0.038213341,15562752
985472,4,0.000207264,0.045215359,15767552
998272,4,0.005425318,0.038617803,15972352
1011072,4,0.000950579,0.032156421,16177152
1023872,4,0.009622602,0.041953239,16381952
1036672,4,0.000151109,0.045076691,16586752
1049472,4,0.000255806,0.035306331,16791552
1062272,4,0.001014438,0.044095702,16996352
1075072,4,0.027362389,0.04217275,17201152
1087872,4,0.017480366,0.043557402,17405952
1100672,4,0.019879568,0.039977028,17610752
1113472,4,1.03E-05,0.05173481,17815552
1126272,4,8.15E-05,0.04553758,18020352
1139072,4,0.004945004,0.044227251,18225152
1151872,4,0.000176566,0.040375523,18429952
1164672,4,0.002006827,0.04153179,18634752
1177472,4,0.00407549,0.04167901,18839552
1190272,4,0.021878416,0.040409165,19044352
1203072,4,0.001197192,0.043015243,19249152
1215872,4,0.000104482,0.052030776,19453952
1228672,4,0.031212155,0.050956394,19658752
1241472,4,0.000926048,0.043486323,19863552
1254272,4,2.52E-05,0.040972629,20068352
1267072,4,9.70E-05,0.053347698,20273152
1279872,4,0.000771413,0.052089998,20477952
1292672,4,2.23E-05,0.052606998,20682752
1305472,4,0.002458302,0.048587338,20887552
1318272,4,0.000893463,0.046019457,21092352
1331072,4,0.003661149,0.044966627,21297152
1343872,4,0.000508818,0.052855082,21501952
1356672,4,0.000861447,0.051003214,21706752
1369472,4,0.000298119,0.051463649,21911552
1382272,4,0.00441514,0.050878911,22116352
1395072,4,0.000129952,0.048860542,22321152
1407872,4,0.00148376,0.042782606,22525952
1420672,4,0.000921875,0.045764524,22730752
1433472,4,0.002277669,0.049004861,22935552
1446272,4,0.000203171,0.044488445,23140352
1459072,4,5.68E-05,0.043441424,23345152
1471872,4,3.33E-05,0.043280844,23549952
1484672,4,0.009896596,0.049022471,23754752
1497472,4,0.001102742,0.040408873,23959552
1510272,4,3.73E-05,0.041066333,24164352
1523072,4,4.77E-05,0.045794235,24369152
1535872,4,0.018275496,0.042120271,24573952
1548672,4,0.000217877,0.046447776,24778752
1561472,4,0.000253567,0.051542247,24983552
1574272,4,0.005199833,0.03913549,25188352
1587072,4,0.000676928,0.040781184,25393152
1599872,4,0.000120681,0.04632149,25597952
1612672,4,1.46E-05,0.042322245,25802752
1625472,4,0.001017113,0.046279529,26007552
1638272,4,0.000354649,0.046323246,26212352
1651072,4,0.002033662,0.046424553,26417152
1663872,4,0.00025414,0.048540998,26621952
1676672,4,0.000266307,0.048024286,26826752
1689472,4,0.027054589,0.050290087,27031552
1702272,4,0.001149849,0.053113832,27236352
1715072,4,1.08E-05,0.051820176,27441152
1727872,4,4.35E-05,0.049922148,27645952
1740672,4,2.79E-05,0.052294813,27850752
1753472,4,0.007593875,0.046558623,28055552
1766272,4,0.000143796,0.048547826,28260352
1779072,4,0.00130305,0.060734075,28465152
1791872,4,0.000123202,0.044076271,28669952
1804672,4,1.86E-05,0.046379364,28874752
1817472,4,2.18E-05,0.040588116,29079552
1830272,4,0.009911669,0.040963892,29284352
1843072,4,0.033495117,0.048048359,29489152
1855872,4,0.008518826,0.042239948,29693952
1868672,4,4.02E-05,0.041413438,29898752
1881472,4,0.000359251,0.046388371,30103552
1894272,4,0.000411134,0.044982694,30308352
1907072,4,0.000716755,0.042168539,30513152
1919872,4,2.15E-05,0.048557885,30717952
12672,5.656854249,0.105799824,0.090533303,405504
25472,5.656854249,0.02882646,0.070831749,815104
38272,5.656854249,0.064974383,0.066967827,1224704
51072,5.656854249,0.093123004,0.052245991,1634304
63872,5.656854249,0.020847805,0.047035005,2043904
76672,5.656854249,0.047863506,0.048175739,2453504
89472,5.656854249,0.076342091,0.04295049,2863104
102272,5.656854249,0.013123112,0.049258421,3272704
115072,5.656854249,0.008391066,0.037746475,3682304
127872,5.656854249,0.090254247,0.042181432,4091904
140672,5.656854249,0.010022249,0.037257523,4501504
153472,5.656854249,0.005949995,0.045117946,4911104
166272,5.656854249,0.040908679,0.03827889,5320704
179072,5.656854249,0.007293284,0.036798764,5730304
191872,5.656854249,0.021795031,0.047038434,6139904
204672,5.656854249,0.0053196,0.035608085,6549504
217472,5.656854249,0.003871532,0.032648036,6959104
230272,5.656854249,0.015470175,0.041537961,7368704
243072,5.656854249,0.026473414,0.034661634,7778304
255872,5.656854249,0.030244589,0.030998146,8187904
268672,5.656854249,0.063077107,0.034859704,8597504
281472,5.656854249,0.001815992,0.034151394,9007104
294272,5.656854249,0.004977032,0.032530453,9416704
307072,5.656854249,0.023311418,0.031356838,9826304
319872,5.656854249,0.008346888,0.031096733,10235904
332672,5.656854249,0.00545937,0.030635133,10645504
345472,5.656854249,0.00072873,0.026669853,11055104
358272,5.656854249,0.027755747,0.040816235,11464704
371072,5.656854249,0.037708037,0.039691834,11874304
383872,5.656854249,0.022880515,0.032859261,12283904
396672,5.656854249,0.001744863,0.034217093,12693504
409472,5.656854249,0.007366664,0.032774537,13103104
422272,5.656854249,0.003493808,0.037401468,13512704
435072,5.656854249,0.001496828,0.036879936,13922304
447872,5.656854249,0.008751859,0.035573054,14331904
460672,5.656854249,0.022534968,0.034114645,14741504
473472,5.656854249,0.003332104,0.045047996,15151104
486272,5.656854249,0.020325916,0.032895187,15560704
499072,5.656854249,0.002133284,0.032566937,15970304
511872,5.656854249,0.000749504,0.032755023,16379904
524672,5.656854249,0.013558899,0.03500966,16789504
537472,5.656854249,0.002748502,0.038122191,17199104
550272,5.656854249,0.001045051,0.03923877,17608704
563072,5.656854249,0.004008059,0.0400311,18018304
575872,5.656854249,0.020091088,0.033256548,18427904
588672,5.656854249,0.053750385,0.033921016,18837504
601472,5.656854249,0.002558148,0.033518182,19247104
614272,5.656854249,0.009958997,0.030837837,19656704
627072,5.656854249,0.009443488,0.032163005,20066304
639872,5.656854249,0.005896106,0.032913919,20475904
652672,5.656854249,0.006630464,0.03558304,20885504
665472,5.656854249,0.032131109,0.033466786,21295104
678272,5.656854249,0.000713942,0.035832338,21704704
691072,5.656854249,0.00143291,0.034542004,22114304
703872,5.656854249,9.88E-05,0.034857741,22523904
716672,5.656854249,0.000603766,0.043852891,22933504
729472,5.656854249,0.000695971,0.040719592,23343104
742272,5.656854249,0.000298088,0.02790098,23752704
755072,5.656854249,0.00258482,0.034094797,24162304
767872,5.656854249,0.014084746,0.029652282,24571904
780672,5.656854249,0.000469045,0.031033961,24981504
793472,5.656854249,0.000990164,0.033336869,25391104
806272,5.656854249,0.00087455,0.037760203,25800704
819072,5.656854249,0.001060467,0.034982166,26210304
831872,5.656854249,0.003404988,0.04002266,26619904
844672,5.656854249,0.000501597,0.035092472,27029504
857472,5.656854249,0.000124785,0.033970347,27439104
870272,5.656854249,0.048017565,0.034292205,27848704
883072,5.656854249,0.001557529,0.035582012,28258304
895872,5.656854249,0.000554054,0.028305104,28667904
908672,5.656854249,0.00322779,0.043712506,29077504
921472,5.656854249,0.04457679,0.032217457,29487104
934272,5.656854249,0.00044887,0.032360961,29896704
947072,5.656854249,0.000145599,0.027728033,30306304
959872,5.656854249,0.000573112,0.031479288,30715904
972672,5.656854249,0.004394876,0.025164045,31125504
985472,5.656854249,0.000944429,0.037758421,31535104
998272,5.656854249,0.000503295,0.037193405,31944704
1011072,5.656854249,4.05E-05,0.038261575,32354304
1023872,5.656854249,0.000917792,0.034300452,32763904
1036672,5.656854249,0.000338735,0.039435001,33173504
1049472,5.656854249,0.001720131,0.034983365,33583104
1062272,5.656854249,0.000177159,0.035869794,33992704
1075072,5.656854249,0.016541835,0.039577023,34402304
1087872,5.656854249,0.003402647,0.041391734,34811904
1100672,5.656854249,0.000409462,0.038903826,35221504
1113472,5.656854249,0.02672427,0.034534075,35631104
1126272,5.656854249,0.001358357,0.033240848,36040704
1139072,5.656854249,0.003724897,0.03341494,36450304
1151872,5.656854249,0.001029903,0.039611921,36859904
1164672,5.656854249,0.008769738,0.043591139,37269504
1177472,5.656854249,0.000268036,0.0416565,37679104
1190272,5.656854249,0.000244822,0.041433769,38088704
1203072,5.656854249,0.00034238,0.035319789,38498304
1215872,5.656854249,0.000503032,0.038019772,38907904
1228672,5.656854249,0.011086165,0.039120698,39317504
1241472,5.656854249,0.001982637,0.037196074,39727104
1254272,5.656854249,1.43E-05,0.035231085,40136704
1267072,5.656854249,0.000743706,0.037923532,40546304
1279872,5.656854249,0.00068693,0.038267192,40955904
1292672,5.656854249,0.000118233,0.03527375,41365504
1305472,5.656854249,0.000409556,0.047736195,41775104
1318272,5.656854249,9.87E-05,0.044788886,42184704
1331072,5.656854249,0.000345774,0.040357429,42594304
1343872,5.656854249,4.77E-05,0.049428988,43003904
1356672,5.656854249,0.0003479,0.042931353,43413504
1369472,5.656854249,0.007766717,0.043842244,43823104
1382272,5.656854249,0.044553444,0.049897992,44232704
1395072,5.656854249,0.000108478,0.046412904,44642304
1407872,5.656854249,0.004908394,0.050897243,45051904
1420672,5.656854249,0.001526243,0.045185721,45461504
1433472,5.656854249,0.000400227,0.043533481,45871104
1446272,5.656854249,0.000849467,0.037449085,46280704
1459072,5.656854249,0.000226456,0.042870712,46690304
1471872,5.656854249,6.83E-05,0.0393615,47099904
1484672,5.656854249,0.000517521,0.053405537,47509504
1497472,5.656854249,0.000125332,0.043763061,47919104
1510272,5.656854249,0.000671833,0.046147973,48328704
1523072,5.656854249,0.000622307,0.040973829,48738304
1535872,5.656854249,0.002683498,0.043250764,49147904
1548672,5.656854249,8.12E-06,0.042464933,49557504
1561472,5.656854249,6.41E-06,0.04064048,49967104
1574272,5.656854249,0.001849738,0.037649358,50376704
1587072,5.656854249,1.59E-05,0.03870364,50786304
1599872,5.656854249,3.45E-05,0.044982729,51195904
1612672,5.656854249,0.000238573,0.044520128,51605504
1625472,5.656854249,0.032083169,0.052321736,52015104
1638272,5.656854249,0.00177618,0.046935039,52424704
1651072,5.656854249,0.000167582,0.048326471,52834304
1663872,5.656854249,7.78E-05,0.050075001,53243904
1676672,5.656854249,7.61E-06,0.040433471,53653504
1689472,5.656854249,0.000349928,0.043323368,54063104
1702272,5.656854249,0.000930644,0.039102101,54472704
1715072,5.656854249,0.003230274,0.04001581,54882304
1727872,5.656854249,6.49E-05,0.039849155,55291904
1740672,5.656854249,5.35E-05,0.043500422,55701504
1753472,5.656854249,7.50E-05,0.04434695,56111104
1766272,5.656854249,0.000277101,0.044747878,56520704
1779072,5.656854249,0.000923834,0.037813416,56930304
1791872,5.656854249,0.02849137,0.043225682,57339904
1804672,5.656854249,9.63E-05,0.04198732,57749504
1817472,5.656854249,2.78E-05,0.042355662,58159104
1830272,5.656854249,2.88E-05,0.049873767,58568704
1843072,5.656854249,2.97E-05,0.048003509,58978304
1855872,5.656854249,0.013457136,0.052282768,59387904
1868672,5.656854249,0.006520413,0.049741512,59797504
1881472,5.656854249,8.94E-05,0.052252448,60207104
1894272,5.656854249,4.57E-05,0.050602365,60616704
1907072,5.656854249,0.001002114,0.047955898,61026304
1919872,5.656854249,0.000927471,0.045409982,61435904
12672,8,0.109230876,0.113494805,811008
25472,8,0.035242781,0.076477185,1630208
38272,8,0.047268279,0.074828548,2449408
51072,8,0.077497452,0.064724873,3268608
63872,8,0.050672699,0.045418295,4087808
76672,8,0.035423253,0.070826482,4907008
89472,8,0.021906462,0.044509582,5726208
102272,8,0.010406088,0.043646003,6545408
115072,8,0.040221523,0.035910256,7364608
127872,8,0.007488232,0.048741454,8183808
140672,8,0.015442407,0.038027962,9003008
153472,8,0.008948739,0.046017297,9822208
166272,8,0.023432499,0.044284897,10641408
179072,8,0.077456668,0.035123451,11460608
191872,8,0.008940526,0.029373953,12279808
204672,8,0.003460345,0.039496369,13099008
217472,8,0.03900541,0.031329808,13918208
230272,8,0.042972822,0.032606462,14737408
243072,8,0.002949301,0.029754507,15556608
255872,8,0.001524315,0.038426777,16375808
268672,8,0.013518661,0.034508796,17195008
281472,8,0.050402954,0.036326467,18014208
294272,8,0.001048506,0.028408238,18833408
307072,8,0.010370481,0.041895674,19652608
319872,8,0.010691429,0.035403279,20471808
332672,8,0.007523876,0.030922153,21291008
345472,8,0.008532385,0.038167628,22110208
358272,8,0.002162394,0.036760879,22929408
371072,8,0.000377956,0.038270805,23748608
383872,8,0.016774433,0.03449075,24567808
396672,8,0.006680826,0.040446615,25387008
409472,8,0.000686985,0.033589524,26206208
422272,8,0.000385975,0.03534131,27025408
435072,8,0.016558725,0.043842782,27844608
447872,8,0.001851187,0.040892552,28663808
460672,8,0.006693045,0.042760949,29483008
473472,8,0.000821109,0.034536298,30302208
486272,8,0.00967791,0.036345228,31121408
499072,8,0.000203748,0.030331568,31940608
511872,8,0.001665847,0.037038214,32759808
524672,8,0.002629968,0.036216056,33579008
537472,8,0.000489074,0.031905625,34398208
550272,8,0.000575093,0.03406121,35217408
563072,8,0.003275089,0.033202162,36036608
575872,8,0.016268959,0.039661937,36855808
588672,8,0.000256652,0.037992047,37675008
601472,8,0.015440182,0.041178078,38494208
614272,8,7.43E-05,0.042988601,39313408
627072,8,0.059294723,0.043439525,40132608
639872,8,0.023238687,0.036810067,40951808
652672,8,0.000632555,0.037333057,41771008
665472,8,0.001993411,0.03776891,42590208
678272,8,0.002752309,0.039228591,43409408
