,step,model_size,train_loss,eval_loss,compute,eval_min,train_min,params
3019,1279872,1.414213562,0.012748605,0.050369807,327647231.8271215,0.047317671,0.001381359,2.0
3020,1292672,1.414213562,0.030661259,0.055319474,330924031.82539254,0.047317671,0.001381359,2.0
3021,1305472,1.414213562,0.008590356,0.048974683,334200831.8236636,0.047317671,0.001381359,2.0
3022,1318272,1.414213562,0.012922875,0.046461544,337477631.82193464,0.046461544,0.001381359,2.0
3023,1331072,1.414213562,0.045956858,0.052634563,340754431.8202057,0.046461544,0.001381359,2.0
3024,1343872,1.414213562,0.009857232,0.055542216,344031231.81847674,0.046461544,0.001381359,2.0
3025,1356672,1.414213562,0.020177012,0.055457759,347308031.8167478,0.046461544,0.001381359,2.0
3026,1369472,1.414213562,0.038732029,0.053793977,350584831.81501883,0.046461544,0.001381359,2.0
3027,1382272,1.414213562,0.031936187,0.051459019,353861631.8132898,0.046461544,0.001381359,2.0
3028,1395072,1.414213562,0.00298472,0.052103991,357138431.81156087,0.046461544,0.001381359,2.0
3029,1407872,1.414213562,0.005063601,0.050948912,360415231.8098319,0.046461544,0.001381359,2.0
3030,1420672,1.414213562,0.025174417,0.051945738,363692031.80810297,0.046461544,0.001381359,2.0
3031,1433472,1.414213562,0.021516128,0.046955839,366968831.806374,0.046461544,0.001381359,2.0
3032,1446272,1.414213562,0.010104479,0.04892607,370245631.80464506,0.046461544,0.001381359,2.0
3033,1459072,1.414213562,0.01999709,0.052457987,373522431.8029161,0.046461544,0.001381359,2.0
3034,1471872,1.414213562,0.088665813,0.056482613,376799231.80118716,0.046461544,0.001381359,2.0
3035,1484672,1.414213562,0.008550335,0.067527509,380076031.7994582,0.046461544,0.001381359,2.0
3036,1497472,1.414213562,0.011431597,0.051398639,383352831.79772925,0.046461544,0.001381359,2.0
3037,1510272,1.414213562,0.031119199,0.049283393,386629631.79600024,0.046461544,0.001381359,2.0
3038,1523072,1.414213562,0.020491272,0.049891009,389906431.7942713,0.046461544,0.001381359,2.0
3039,1535872,1.414213562,0.010388144,0.053382301,393183231.79254234,0.046461544,0.001381359,2.0
3040,1548672,1.414213562,0.118516169,0.047915631,396460031.7908134,0.046461544,0.001381359,2.0
3041,1561472,1.414213562,0.015520508,0.056445721,399736831.78908443,0.046461544,0.001381359,2.0
3042,1574272,1.414213562,0.003553799,0.053910245,403013631.7873555,0.046461544,0.001381359,2.0
3043,1587072,1.414213562,0.004010662,0.048961168,406290431.78562653,0.046461544,0.001381359,2.0
3044,1599872,1.414213562,0.055846751,0.049801194,409567231.7838976,0.046461544,0.001381359,2.0
3045,1612672,1.414213562,0.007454632,0.053324701,412844031.7821686,0.046461544,0.001381359,2.0
3046,1625472,1.414213562,0.030298207,0.055335064,416120831.7804397,0.046461544,0.001381359,2.0
3047,1638272,1.414213562,0.016367039,0.052805562,419397631.77871066,0.046461544,0.001381359,2.0
3048,1651072,1.414213562,0.011298084,0.051268524,422674431.7769817,0.046461544,0.001381359,2.0
3049,1663872,1.414213562,0.001093948,0.05130937,425951231.77525276,0.046461544,0.001093948,2.0
3050,1676672,1.414213562,0.011922341,0.055152496,429228031.7735238,0.046461544,0.001093948,2.0
3051,1689472,1.414213562,0.059340093,0.05433528,432504831.77179486,0.046461544,0.001093948,2.0
3052,1702272,1.414213562,0.015264543,0.052538351,435781631.7700659,0.046461544,0.001093948,2.0
3053,1715072,1.414213562,0.025322929,0.056524232,439058431.76833695,0.046461544,0.001093948,2.0
3054,1727872,1.414213562,0.075129904,0.05426854,442335231.766608,0.046461544,0.001093948,2.0
3055,1740672,1.414213562,0.107930005,0.058156959,445612031.76487905,0.046461544,0.001093948,2.0
3056,1753472,1.414213562,0.033597149,0.051937856,448888831.7631501,0.046461544,0.001093948,2.0
3057,1766272,1.414213562,0.004771147,0.054674813,452165631.7614211,0.046461544,0.001093948,2.0
3058,1779072,1.414213562,0.042387489,0.054706998,455442431.75969213,0.046461544,0.001093948,2.0
3059,1791872,1.414213562,0.050699346,0.052278474,458719231.7579632,0.046461544,0.001093948,2.0
3060,1804672,1.414213562,0.019122155,0.062216016,461996031.7562342,0.046461544,0.001093948,2.0
3061,1817472,1.414213562,0.003156542,0.047412982,465272831.7545053,0.046461544,0.001093948,2.0
3062,1830272,1.414213562,0.00300916,0.056017876,468549631.7527763,0.046461544,0.001093948,2.0
3063,1843072,1.414213562,0.025931228,0.053577969,471826431.7510474,0.046461544,0.001093948,2.0
3064,1855872,1.414213562,0.024844339,0.062142091,475103231.7493184,0.046461544,0.001093948,2.0
3065,1868672,1.414213562,0.009150578,0.054935259,478380031.74758947,0.046461544,0.001093948,2.0
3066,1881472,1.414213562,0.145689845,0.057048921,481656831.7458605,0.046461544,0.001093948,2.0
3067,1894272,1.414213562,0.029195903,0.055911398,484933631.74413157,0.046461544,0.001093948,2.0
3068,1907072,1.414213562,0.00623159,0.054143111,488210431.74240255,0.046461544,0.001093948,2.0
3069,1919872,1.414213562,0.030056749,0.062016324,491487231.7406736,0.046461544,0.001093948,2.0
3070,12672,2.0,0.132713437,0.140340966,6488064.0,0.140340966,0.132713437,4.0
3071,25472,2.0,0.10883826,0.113782675,13041664.0,0.113782675,0.10883826,4.0
3072,38272,2.0,0.078271873,0.108130807,19595264.0,0.108130807,0.078271873,4.0
3073,51072,2.0,0.041197751,0.070646737,26148864.0,0.070646737,0.041197751,4.0
3074,63872,2.0,0.068927102,0.110588385,32702464.0,0.070646737,0.041197751,4.0
3075,76672,2.0,0.050283324,0.069576716,39256064.0,0.069576716,0.041197751,4.0
3076,89472,2.0,0.062847257,0.059395448,45809664.0,0.059395448,0.041197751,4.0
3077,102272,2.0,0.115023956,0.078019564,52363264.0,0.059395448,0.041197751,4.0
3078,115072,2.0,0.017053224,0.061068928,58916864.0,0.059395448,0.017053224,4.0
3079,127872,2.0,0.051410083,0.086377977,65470464.0,0.059395448,0.017053224,4.0
3080,140672,2.0,0.074266732,0.062469877,72024064.0,0.059395448,0.017053224,4.0
3081,153472,2.0,0.062772207,0.050197015,78577664.0,0.050197015,0.017053224,4.0
3082,166272,2.0,0.068351448,0.055560271,85131264.0,0.050197015,0.017053224,4.0
3083,179072,2.0,0.036192868,0.053655225,91684864.0,0.050197015,0.017053224,4.0
3084,191872,2.0,0.022022011,0.050419515,98238464.0,0.050197015,0.017053224,4.0
3085,204672,2.0,0.136395216,0.050450737,104792064.0,0.050197015,0.017053224,4.0
3086,217472,2.0,0.024782272,0.051374179,111345664.0,0.050197015,0.017053224,4.0
3087,230272,2.0,0.03262154,0.050300907,117899264.0,0.050197015,0.017053224,4.0
3088,243072,2.0,0.02674629,0.050598957,124452864.0,0.050197015,0.017053224,4.0
3089,255872,2.0,0.015056593,0.058467522,131006464.0,0.050197015,0.015056593,4.0
3090,268672,2.0,0.060095873,0.057597259,137560064.0,0.050197015,0.015056593,4.0
3091,281472,2.0,0.037491977,0.050408354,144113664.0,0.050197015,0.015056593,4.0
3092,294272,2.0,0.052081015,0.047556605,150667264.0,0.047556605,0.015056593,4.0
3093,307072,2.0,0.045399271,0.034639185,157220864.0,0.034639185,0.015056593,4.0
3094,319872,2.0,0.058902897,0.055852632,163774464.0,0.034639185,0.015056593,4.0
3095,332672,2.0,0.062245961,0.052522865,170328064.0,0.034639185,0.015056593,4.0
3096,345472,2.0,0.015006632,0.045408641,176881664.0,0.034639185,0.015006632,4.0
3097,358272,2.0,0.018783698,0.048183572,183435264.0,0.034639185,0.015006632,4.0
3098,371072,2.0,0.086001962,0.041194349,189988864.0,0.034639185,0.015006632,4.0
3099,383872,2.0,0.0247014,0.051316168,196542464.0,0.034639185,0.015006632,4.0
3100,396672,2.0,0.06583415,0.044766697,203096064.0,0.034639185,0.015006632,4.0
3101,409472,2.0,0.047059771,0.037973133,209649664.0,0.034639185,0.015006632,4.0
3102,422272,2.0,0.000934682,0.045088108,216203264.0,0.034639185,0.000934682,4.0
3103,435072,2.0,0.026112368,0.04644518,222756864.0,0.034639185,0.000934682,4.0
3104,447872,2.0,0.015145719,0.038466119,229310464.0,0.034639185,0.000934682,4.0
3105,460672,2.0,0.020499513,0.0414182,235864064.0,0.034639185,0.000934682,4.0
3106,473472,2.0,0.004719256,0.039061397,242417664.0,0.034639185,0.000934682,4.0
3107,486272,2.0,0.053895548,0.042704183,248971264.0,0.034639185,0.000934682,4.0
3108,499072,2.0,0.006906325,0.042227393,255524864.0,0.034639185,0.000934682,4.0
3109,511872,2.0,0.016180025,0.045510135,262078464.0,0.034639185,0.000934682,4.0
3110,524672,2.0,0.01132095,0.041183089,268632064.0,0.034639185,0.000934682,4.0
3111,537472,2.0,0.027173625,0.040863949,275185664.0,0.034639185,0.000934682,4.0
3112,550272,2.0,0.025096521,0.038982517,281739264.0,0.034639185,0.000934682,4.0
3113,563072,2.0,0.020811766,0.04666139,288292864.0,0.034639185,0.000934682,4.0
3114,575872,2.0,0.004564893,0.040202761,294846464.0,0.034639185,0.000934682,4.0
3115,588672,2.0,0.02863705,0.047141354,301400064.0,0.034639185,0.000934682,4.0
3116,601472,2.0,0.025255412,0.036265921,307953664.0,0.034639185,0.000934682,4.0
3117,614272,2.0,0.018151745,0.038836582,314507264.0,0.034639185,0.000934682,4.0
3118,627072,2.0,0.029502304,0.044052489,321060864.0,0.034639185,0.000934682,4.0
3119,639872,2.0,0.066066414,0.040704573,327614464.0,0.034639185,0.000934682,4.0
3120,652672,2.0,0.004590583,0.044431925,334168064.0,0.034639185,0.000934682,4.0
3121,665472,2.0,0.009412455,0.038302911,340721664.0,0.034639185,0.000934682,4.0
3122,678272,2.0,0.031399686,0.051999718,347275264.0,0.034639185,0.000934682,4.0
3123,691072,2.0,0.007849471,0.041086207,353828864.0,0.034639185,0.000934682,4.0
3124,703872,2.0,0.015490361,0.042285852,360382464.0,0.034639185,0.000934682,4.0
3125,716672,2.0,0.001952113,0.043764534,366936064.0,0.034639185,0.000934682,4.0
3126,729472,2.0,0.014554827,0.039221162,373489664.0,0.034639185,0.000934682,4.0
3127,742272,2.0,0.007084967,0.040593687,380043264.0,0.034639185,0.000934682,4.0
3128,755072,2.0,0.022862744,0.0418245,386596864.0,0.034639185,0.000934682,4.0
3129,767872,2.0,0.002731341,0.043997776,393150464.0,0.034639185,0.000934682,4.0
3130,780672,2.0,0.015465915,0.047086375,399704064.0,0.034639185,0.000934682,4.0
3131,793472,2.0,0.071369119,0.04468553,406257664.0,0.034639185,0.000934682,4.0
3132,806272,2.0,0.034879588,0.041878137,412811264.0,0.034639185,0.000934682,4.0
3133,819072,2.0,0.026170332,0.036612335,419364864.0,0.034639185,0.000934682,4.0
3134,831872,2.0,0.015766717,0.040695615,425918464.0,0.034639185,0.000934682,4.0
3135,844672,2.0,0.006206607,0.040437781,432472064.0,0.034639185,0.000934682,4.0
3136,857472,2.0,0.008057766,0.04298439,439025664.0,0.034639185,0.000934682,4.0
3137,870272,2.0,0.024319261,0.03923316,445579264.0,0.034639185,0.000934682,4.0
3138,883072,2.0,0.006788602,0.038315908,452132864.0,0.034639185,0.000934682,4.0
3139,895872,2.0,0.030014547,0.039765832,458686464.0,0.034639185,0.000934682,4.0
3140,908672,2.0,0.018054228,0.035961913,465240064.0,0.034639185,0.000934682,4.0
3141,921472,2.0,0.014593652,0.039786634,471793664.0,0.034639185,0.000934682,4.0
3142,934272,2.0,0.003136339,0.041138452,478347264.0,0.034639185,0.000934682,4.0
3143,947072,2.0,0.001066925,0.039167919,484900864.0,0.034639185,0.000934682,4.0
3144,959872,2.0,0.030542152,0.048409475,491454464.0,0.034639185,0.000934682,4.0
3145,972672,2.0,0.03444929,0.043281138,498008064.0,0.034639185,0.000934682,4.0
3146,985472,2.0,0.077783346,0.045883889,504561664.0,0.034639185,0.000934682,4.0
3147,998272,2.0,0.012124031,0.040690406,511115264.0,0.034639185,0.000934682,4.0
3148,1011072,2.0,0.016201284,0.047151698,517668864.0,0.034639185,0.000934682,4.0
3149,1023872,2.0,0.017906908,0.045912121,524222464.0,0.034639185,0.000934682,4.0
3150,1036672,2.0,0.000810856,0.042031155,530776064.0,0.034639185,0.000810856,4.0
3151,1049472,2.0,0.00258579,0.041614895,537329664.0,0.034639185,0.000810856,4.0
3152,1062272,2.0,0.001148898,0.044235867,543883264.0,0.034639185,0.000810856,4.0
3153,1075072,2.0,0.00074699,0.049295794,550436864.0,0.034639185,0.00074699,4.0
3154,1087872,2.0,0.002810587,0.039946485,556990464.0,0.034639185,0.00074699,4.0
3155,1100672,2.0,0.003023209,0.042602354,563544064.0,0.034639185,0.00074699,4.0
3156,1113472,2.0,0.005221667,0.044069185,570097664.0,0.034639185,0.00074699,4.0
3157,1126272,2.0,0.007592882,0.045147714,576651264.0,0.034639185,0.00074699,4.0
3158,1139072,2.0,0.013532839,0.044500059,583204864.0,0.034639185,0.00074699,4.0
3159,1151872,2.0,0.051643122,0.044248411,589758464.0,0.034639185,0.00074699,4.0
3160,1164672,2.0,0.007510503,0.040881619,596312064.0,0.034639185,0.00074699,4.0
3161,1177472,2.0,0.003708408,0.050158956,602865664.0,0.034639185,0.00074699,4.0
3162,1190272,2.0,0.039795745,0.045477185,609419264.0,0.034639185,0.00074699,4.0
3163,1203072,2.0,0.007494681,0.049312836,615972864.0,0.034639185,0.00074699,4.0
3164,1215872,2.0,0.00088566,0.046172376,622526464.0,0.034639185,0.00074699,4.0
3165,1228672,2.0,0.075579442,0.046978882,629080064.0,0.034639185,0.00074699,4.0
3166,1241472,2.0,0.013543161,0.059761911,635633664.0,0.034639185,0.00074699,4.0
3167,1254272,2.0,0.002562885,0.045423046,642187264.0,0.034639185,0.00074699,4.0
3168,1267072,2.0,0.007875095,0.048289224,648740864.0,0.034639185,0.00074699,4.0
3169,1279872,2.0,0.013713399,0.042096876,655294464.0,0.034639185,0.00074699,4.0
3170,1292672,2.0,0.012913868,0.049826076,661848064.0,0.034639185,0.00074699,4.0
3171,1305472,2.0,0.002274592,0.046744409,668401664.0,0.034639185,0.00074699,4.0
3172,1318272,2.0,0.003396116,0.048152475,674955264.0,0.034639185,0.00074699,4.0
3173,1331072,2.0,0.00205729,0.060208599,681508864.0,0.034639185,0.00074699,4.0
3174,1343872,2.0,0.000848554,0.04767743,688062464.0,0.034639185,0.00074699,4.0
3175,1356672,2.0,0.00636971,0.046818091,694616064.0,0.034639185,0.00074699,4.0
3176,1369472,2.0,0.015968742,0.045879724,701169664.0,0.034639185,0.00074699,4.0
3177,1382272,2.0,0.003419139,0.047069971,707723264.0,0.034639185,0.00074699,4.0
3178,1395072,2.0,0.011810881,0.045321141,714276864.0,0.034639185,0.00074699,4.0
3179,1407872,2.0,0.000241878,0.047315728,720830464.0,0.034639185,0.000241878,4.0
3180,1420672,2.0,0.000771458,0.046006005,727384064.0,0.034639185,0.000241878,4.0
3181,1433472,2.0,0.022292813,0.049105267,733937664.0,0.034639185,0.000241878,4.0
3182,1446272,2.0,0.001877845,0.045033053,740491264.0,0.034639185,0.000241878,4.0
3183,1459072,2.0,0.002868911,0.044077967,747044864.0,0.034639185,0.000241878,4.0
3184,1471872,2.0,0.01754549,0.04349338,753598464.0,0.034639185,0.000241878,4.0
3185,1484672,2.0,0.048446115,0.043937168,760152064.0,0.034639185,0.000241878,4.0
3186,1497472,2.0,0.023609897,0.043769419,766705664.0,0.034639185,0.000241878,4.0
3187,1510272,2.0,0.000779546,0.044550971,773259264.0,0.034639185,0.000241878,4.0
3188,1523072,2.0,0.001669646,0.048237178,779812864.0,0.034639185,0.000241878,4.0
3189,1535872,2.0,0.018070778,0.051386253,786366464.0,0.034639185,0.000241878,4.0
3190,1548672,2.0,0.004683507,0.051955681,792920064.0,0.034639185,0.000241878,4.0
3191,1561472,2.0,0.004354549,0.042724238,799473664.0,0.034639185,0.000241878,4.0
3192,1574272,2.0,0.030834265,0.045609151,806027264.0,0.034639185,0.000241878,4.0
3193,1587072,2.0,0.020260619,0.047039185,812580864.0,0.034639185,0.000241878,4.0
3194,1599872,2.0,0.017890323,0.050260735,819134464.0,0.034639185,0.000241878,4.0
3195,1612672,2.0,0.002078601,0.048345347,825688064.0,0.034639185,0.000241878,4.0
3196,1625472,2.0,0.004242387,0.041165573,832241664.0,0.034639185,0.000241878,4.0
3197,1638272,2.0,0.009374011,0.045853926,838795264.0,0.034639185,0.000241878,4.0
3198,1651072,2.0,0.020947177,0.046622849,845348864.0,0.034639185,0.000241878,4.0
3199,1663872,2.0,0.013094179,0.046876256,851902464.0,0.034639185,0.000241878,4.0
3200,1676672,2.0,0.033190675,0.046751513,858456064.0,0.034639185,0.000241878,4.0
3201,1689472,2.0,0.002812522,0.058735386,865009664.0,0.034639185,0.000241878,4.0
3202,1702272,2.0,0.000647929,0.049232778,871563264.0,0.034639185,0.000241878,4.0
3203,1715072,2.0,0.003272838,0.047789883,878116864.0,0.034639185,0.000241878,4.0
3204,1727872,2.0,0.021643884,0.053257142,884670464.0,0.034639185,0.000241878,4.0
3205,1740672,2.0,0.00018312,0.043047536,891224064.0,0.034639185,0.00018312,4.0
3206,1753472,2.0,0.004807358,0.044721733,897777664.0,0.034639185,0.00018312,4.0
3207,1766272,2.0,0.005638972,0.047562181,904331264.0,0.034639185,0.00018312,4.0
3208,1779072,2.0,0.001455141,0.04818571,910884864.0,0.034639185,0.00018312,4.0
3209,1791872,2.0,0.001956197,0.045492244,917438464.0,0.034639185,0.00018312,4.0
3210,1804672,2.0,0.0063969,0.047228976,923992064.0,0.034639185,0.00018312,4.0
3211,1817472,2.0,0.001275631,0.045102853,930545664.0,0.034639185,0.00018312,4.0
3212,1830272,2.0,0.002779528,0.047811569,937099264.0,0.034639185,0.00018312,4.0
3213,1843072,2.0,0.000701729,0.047053544,943652864.0,0.034639185,0.00018312,4.0
3214,1855872,2.0,5.02e-05,0.046586292,950206464.0,0.034639185,5.02e-05,4.0
3215,1868672,2.0,0.001169674,0.044105803,956760064.0,0.034639185,5.02e-05,4.0
3216,1881472,2.0,0.012153494,0.052458843,963313664.0,0.034639185,5.02e-05,4.0
3217,1894272,2.0,0.010027383,0.04675702,969867264.0,0.034639185,5.02e-05,4.0
3218,1907072,2.0,0.004966256,0.048343517,976420864.0,0.034639185,5.02e-05,4.0
3219,1919872,2.0,0.00977976,0.044399417,982974464.0,0.034639185,5.02e-05,4.0
3220,12672,2.828427125,0.05050455,0.093322145,12976128.002328837,0.093322145,0.05050455,8.0
3221,25472,2.828427125,0.091742173,0.095765532,26083328.004681196,0.093322145,0.05050455,8.0
3222,38272,2.828427125,0.063385427,0.072403598,39190528.00703356,0.072403598,0.05050455,8.0
3223,51072,2.828427125,0.074114926,0.070865389,52297728.00938592,0.070865389,0.05050455,8.0
3224,63872,2.828427125,0.012225879,0.052719122,65404928.01173828,0.052719122,0.012225879,8.0
3225,76672,2.828427125,0.075012639,0.048299615,78512128.01409064,0.048299615,0.012225879,8.0
3226,89472,2.828427125,0.067855291,0.056113495,91619328.016443,0.048299615,0.012225879,8.0
3227,102272,2.828427125,0.043425512,0.058908193,104726528.01879536,0.048299615,0.012225879,8.0
3228,115072,2.828427125,0.036148425,0.054003926,117833728.02114773,0.048299615,0.012225879,8.0
3229,127872,2.828427125,0.03870352,0.048975477,130940928.02350008,0.048299615,0.012225879,8.0
3230,140672,2.828427125,0.053902075,0.051841414,144048128.02585244,0.048299615,0.012225879,8.0
3231,153472,2.828427125,0.080550283,0.052560009,157155328.0282048,0.048299615,0.012225879,8.0
3232,166272,2.828427125,0.058263555,0.044114315,170262528.03055716,0.044114315,0.012225879,8.0
3233,179072,2.828427125,0.035022695,0.042983824,183369728.0329095,0.042983824,0.012225879,8.0
3234,191872,2.828427125,0.087630004,0.054413365,196476928.0352619,0.042983824,0.012225879,8.0
3235,204672,2.828427125,0.028050065,0.044079749,209584128.03761426,0.042983824,0.012225879,8.0
3236,217472,2.828427125,0.021900287,0.040194582,222691328.0399666,0.040194582,0.012225879,8.0
3237,230272,2.828427125,0.010012784,0.036001231,235798528.04231897,0.036001231,0.010012784,8.0
3238,243072,2.828427125,0.038576249,0.045896772,248905728.04467133,0.036001231,0.010012784,8.0
3239,255872,2.828427125,0.006352607,0.051940638,262012928.04702368,0.036001231,0.006352607,8.0
3240,268672,2.828427125,0.015863303,0.042337518,275120128.0493761,0.036001231,0.006352607,8.0
3241,281472,2.828427125,0.00992395,0.039689575,288227328.0517284,0.036001231,0.006352607,8.0
3242,294272,2.828427125,0.025126338,0.050075304,301334528.0540808,0.036001231,0.006352607,8.0
3243,307072,2.828427125,0.020693364,0.036621412,314441728.05643314,0.036001231,0.006352607,8.0
3244,319872,2.828427125,0.044553161,0.036803275,327548928.0587855,0.036001231,0.006352607,8.0
3245,332672,2.828427125,0.024976559,0.039330047,340656128.06113786,0.036001231,0.006352607,8.0
3246,345472,2.828427125,0.007970979,0.035743925,353763328.0634902,0.035743925,0.006352607,8.0
3247,358272,2.828427125,0.041529845,0.037641322,366870528.06584257,0.035743925,0.006352607,8.0
3248,371072,2.828427125,0.014017764,0.040017339,379977728.0681949,0.035743925,0.006352607,8.0
3249,383872,2.828427125,0.012605645,0.039844556,393084928.0705473,0.035743925,0.006352607,8.0
3250,396672,2.828427125,0.024326917,0.043739141,406192128.07289964,0.035743925,0.006352607,8.0
3251,409472,2.828427125,0.004797069,0.036001598,419299328.075252,0.035743925,0.004797069,8.0
3252,422272,2.828427125,0.01052394,0.042160608,432406528.07760435,0.035743925,0.004797069,8.0
3253,435072,2.828427125,0.046644155,0.033669998,445513728.07995677,0.033669998,0.004797069,8.0
3254,447872,2.828427125,0.009046804,0.048509756,458620928.0823091,0.033669998,0.004797069,8.0
3255,460672,2.828427125,0.047746509,0.037543275,471728128.0846615,0.033669998,0.004797069,8.0
3256,473472,2.828427125,0.002831664,0.032648292,484835328.08701384,0.032648292,0.002831664,8.0
3257,486272,2.828427125,0.047440078,0.04078887,497942528.0893662,0.032648292,0.002831664,8.0
3258,499072,2.828427125,0.025683409,0.04324882,511049728.09171855,0.032648292,0.002831664,8.0
3259,511872,2.828427125,0.015644321,0.037086712,524156928.0940709,0.032648292,0.002831664,8.0
3260,524672,2.828427125,0.002156945,0.033455297,537264128.0964233,0.032648292,0.002156945,8.0
3261,537472,2.828427125,0.027657261,0.037134964,550371328.0987756,0.032648292,0.002156945,8.0
3262,550272,2.828427125,0.005508259,0.034325221,563478528.101128,0.032648292,0.002156945,8.0
3263,563072,2.828427125,0.077477179,0.035858744,576585728.1034803,0.032648292,0.002156945,8.0
3264,575872,2.828427125,0.005726164,0.040551392,589692928.1058327,0.032648292,0.002156945,8.0
3265,588672,2.828427125,0.012371773,0.036892025,602800128.108185,0.032648292,0.002156945,8.0
3266,601472,2.828427125,0.020702045,0.039404737,615907328.1105374,0.032648292,0.002156945,8.0
3267,614272,2.828427125,0.003633592,0.040003195,629014528.1128898,0.032648292,0.002156945,8.0
3268,627072,2.828427125,0.051078849,0.036917318,642121728.1152421,0.032648292,0.002156945,8.0
3269,639872,2.828427125,0.000255403,0.037650349,655228928.1175945,0.032648292,0.000255403,8.0
3270,652672,2.828427125,0.009419642,0.040344182,668336128.1199468,0.032648292,0.000255403,8.0
3271,665472,2.828427125,0.006336499,0.038585213,681443328.1222992,0.032648292,0.000255403,8.0
3272,678272,2.828427125,0.005722777,0.036552614,694550528.1246516,0.032648292,0.000255403,8.0
3273,691072,2.828427125,0.053261496,0.036303024,707657728.1270039,0.032648292,0.000255403,8.0
3274,703872,2.828427125,0.003686183,0.039059746,720764928.1293563,0.032648292,0.000255403,8.0
3275,716672,2.828427125,0.011735588,0.039335411,733872128.1317086,0.032648292,0.000255403,8.0
3276,729472,2.828427125,0.010523075,0.039661295,746979328.1340611,0.032648292,0.000255403,8.0
3277,742272,2.828427125,0.000793639,0.038656873,760086528.1364135,0.032648292,0.000255403,8.0
3278,755072,2.828427125,0.006702566,0.038750419,773193728.1387658,0.032648292,0.000255403,8.0
3279,767872,2.828427125,0.000940616,0.040179441,786300928.1411182,0.032648292,0.000255403,8.0
3280,780672,2.828427125,0.009789892,0.043065254,799408128.1434705,0.032648292,0.000255403,8.0
3281,793472,2.828427125,0.001226813,0.03869612,812515328.1458229,0.032648292,0.000255403,8.0
3282,806272,2.828427125,0.000653772,0.038489371,825622528.1481752,0.032648292,0.000255403,8.0
3283,819072,2.828427125,0.013333283,0.043101393,838729728.1505276,0.032648292,0.000255403,8.0
3284,831872,2.828427125,0.004557047,0.04332567,851836928.15288,0.032648292,0.000255403,8.0
3285,844672,2.828427125,0.055022124,0.036434742,864944128.1552323,0.032648292,0.000255403,8.0
3286,857472,2.828427125,0.005277685,0.037593959,878051328.1575847,0.032648292,0.000255403,8.0
3287,870272,2.828427125,0.001041663,0.036274704,891158528.159937,0.032648292,0.000255403,8.0
3288,883072,2.828427125,0.002565358,0.041441713,904265728.1622894,0.032648292,0.000255403,8.0
3289,895872,2.828427125,0.020693894,0.036994772,917372928.1646417,0.032648292,0.000255403,8.0
3290,908672,2.828427125,0.000373751,0.037736159,930480128.1669941,0.032648292,0.000255403,8.0
3291,921472,2.828427125,0.006892291,0.038733094,943587328.1693465,0.032648292,0.000255403,8.0
3292,934272,2.828427125,0.002991577,0.043506663,956694528.1716988,0.032648292,0.000255403,8.0
3293,947072,2.828427125,0.048286565,0.037082785,969801728.1740512,0.032648292,0.000255403,8.0
3294,959872,2.828427125,0.009356325,0.035822668,982908928.1764035,0.032648292,0.000255403,8.0
3295,972672,2.828427125,0.001518161,0.038448057,996016128.1787559,0.032648292,0.000255403,8.0
3296,985472,2.828427125,0.001448236,0.041343463,1009123328.1811082,0.032648292,0.000255403,8.0
3297,998272,2.828427125,0.050784439,0.036036433,1022230528.1834606,0.032648292,0.000255403,8.0
3298,1011072,2.828427125,0.000902442,0.038439802,1035337728.185813,0.032648292,0.000255403,8.0
3299,1023872,2.828427125,0.007524228,0.035285301,1048444928.1881653,0.032648292,0.000255403,8.0
3300,1036672,2.828427125,0.000119601,0.037669839,1061552128.1905177,0.032648292,0.000119601,8.0
3301,1049472,2.828427125,0.001434566,0.040370283,1074659328.1928701,0.032648292,0.000119601,8.0
3302,1062272,2.828427125,0.007447875,0.040060581,1087766528.1952224,0.032648292,0.000119601,8.0
3303,1075072,2.828427125,0.001010073,0.041372209,1100873728.1975749,0.032648292,0.000119601,8.0
3304,1087872,2.828427125,0.000625286,0.039882839,1113980928.199927,0.032648292,0.000119601,8.0
3305,1100672,2.828427125,0.00498474,0.036192224,1127088128.2022796,0.032648292,0.000119601,8.0
3306,1113472,2.828427125,0.002712045,0.043190167,1140195328.2046318,0.032648292,0.000119601,8.0
3307,1126272,2.828427125,0.001774452,0.042771243,1153302528.2069843,0.032648292,0.000119601,8.0
3308,1139072,2.828427125,0.000522955,0.03416228,1166409728.2093365,0.032648292,0.000119601,8.0
3309,1151872,2.828427125,5.99e-05,0.043518285,1179516928.211689,0.032648292,5.99e-05,8.0
3310,1164672,2.828427125,0.00197144,0.042736763,1192624128.2140412,0.032648292,5.99e-05,8.0
3311,1177472,2.828427125,0.006865815,0.04242016,1205731328.2163937,0.032648292,5.99e-05,8.0
3312,1190272,2.828427125,0.002695658,0.037988718,1218838528.218746,0.032648292,5.99e-05,8.0
3313,1203072,2.828427125,0.032930497,0.040952636,1231945728.2210984,0.032648292,5.99e-05,8.0
3314,1215872,2.828427125,0.004736907,0.042055793,1245052928.2234507,0.032648292,5.99e-05,8.0
3315,1228672,2.828427125,0.000105206,0.04779011,1258160128.2258031,0.032648292,5.99e-05,8.0
3316,1241472,2.828427125,0.001371875,0.045728175,1271267328.2281554,0.032648292,5.99e-05,8.0
3317,1254272,2.828427125,0.000995762,0.043337888,1284374528.2305079,0.032648292,5.99e-05,8.0
